date,B02,B03,B04,B08
2021-05-03,0.028050000000000002,0.06175,0.07645,0.28035
2021-05-08,0.0238,0.0559,0.0724,0.2927
2021-05-18,0.0167,0.045149999999999996,0.058300000000000005,0.30705000000000005
2021-05-23,0.0096,0.0344,0.0442,0.3214
2021-05-28,0.01055,0.03505,0.0422,0.31875
2021-06-02,0.0115,0.0357,0.0402,0.3161
2021-06-07,0.0131,0.0368,0.0413,0.3389
2021-06-12,0.012225,0.0401,0.042125,0.35162499999999997
2021-06-17,0.011349999999999999,0.0434,0.04295,0.36434999999999995
2021-06-22,0.010475,0.046700000000000005,0.043775,0.377075
2021-07-07,0.0096,0.05,0.0446,0.3898
2021-07-17,0.0265,0.0722,0.0599,0.4414
2021-07-22,0.0351,0.0757,0.059,0.4133
2021-07-27,0.0303,0.0792,0.0607,0.4279
2021-08-01,0.0339,0.0754,0.0629,0.4101
2021-08-06,0.0341,0.07923333333333334,0.06466666666666666,0.4182666666666667
2021-08-11,0.034300000000000004,0.08306666666666666,0.06643333333333333,0.42643333333333333
2021-08-16,0.0345,0.0869,0.0682,0.4346
2021-08-21,0.0348,0.0855,0.0636,0.4375
2021-08-26,0.0336,0.0917,0.0695,0.4345
2021-08-31,0.043,0.1033,0.0733,0.4435
2021-09-05,0.0468,0.1195,0.0905,0.4643
2021-09-10,0.05835,0.13274999999999998,0.10414999999999999,0.4635
2021-09-15,0.0699,0.146,0.1178,0.4627
2021-09-20,0.071,0.1521,0.1188,0.4975
2021-09-25,0.0726,0.14550000000000002,0.11685000000000001,0.4895
2021-09-30,0.0742,0.1389,0.1149,0.4815
2021-10-05,0.0868,0.1436,0.1242,0.4524
2021-10-10,0.0898,0.1547,0.142,0.4871
2021-10-15,0.0972,0.1607,0.1634,0.462
2021-10-20,0.1003,0.16725,0.17045,0.44805
2021-10-25,0.1034,0.1738,0.1775,0.4341
2021-10-30,0.122,0.1927,0.1947,0.4721
2021-11-04,0.1026,0.1755,0.1796,0.4152
2021-11-09,0.10364999999999999,0.17809999999999998,0.1877,0.41425
2021-11-14,0.1047,0.1807,0.1958,0.4133
2021-11-19,0.0998,0.16645,0.191925,0.3708
2021-11-24,0.0949,0.1522,0.18805,0.3283
2021-11-29,0.09,0.13795000000000002,0.18417499999999998,0.2858
2021-12-04,0.0851,0.1237,0.1803,0.2433
2021-12-09,0.0713,0.10795,0.16465,0.21665
2021-12-14,0.0575,0.0922,0.149,0.19
2021-12-19,0.0572,0.09090000000000001,0.1461,0.18365
2021-12-24,0.0569,0.0896,0.1432,0.1773
2021-12-29,0.05855,0.09325,0.14925,0.18645
2022-01-03,0.0602,0.0969,0.1553,0.1956
2022-01-08,0.061,0.09626666666666667,0.15483333333333332,0.1935
2022-01-13,0.0618,0.09563333333333333,0.15436666666666668,0.1914
2022-01-18,0.0626,0.095,0.1539,0.1893
2022-01-23,0.0565,0.0955,0.1529,0.1895
2022-01-28,0.0737,0.1035,0.1559,0.2007
2022-02-02,0.0673,0.0978,0.149,0.19496666666666665
2022-02-07,0.0609,0.0921,0.1421,0.18923333333333334
2022-02-12,0.0545,0.0864,0.1352,0.1835
2022-02-17,0.05335,0.08460000000000001,0.13105,0.19290000000000002
2022-02-22,0.0522,0.0828,0.1269,0.2023
2022-02-27,0.058,0.0853,0.1247,0.203
2022-03-04,0.05545,0.08274999999999999,0.11380000000000001,0.2233
2022-03-09,0.0529,0.0802,0.1029,0.2436
2022-03-14,0.0523,0.0794,0.09075,0.28435
2022-03-19,0.0517,0.0786,0.0786,0.3251
2022-03-24,0.0414,0.0754,0.0723,0.3467
2022-03-29,0.0449,0.0759,0.0686,0.3765
2022-04-03,0.0327,0.0681,0.0562,0.4032
2022-04-08,0.0451,0.0703,0.054,0.4419
2022-04-13,0.0317,0.0671,0.0475,0.4391
2022-04-18,0.031799999999999995,0.0651,0.04345,0.46865
2022-04-23,0.0319,0.0631,0.0394,0.4982
2022-04-28,0.0343,0.0634,0.035,0.5624
