date,B02,B03,B04,B08
2021-05-03,0.022949999999999998,0.05365,0.07545,0.1755
2021-05-08,0.0234,0.0549,0.0742,0.1736
2021-05-18,0.02315,0.051250000000000004,0.07645,0.1761
2021-05-23,0.0229,0.0476,0.0787,0.1786
2021-05-28,0.0432,0.071,0.0957,0.1969
2021-06-02,0.0213,0.051,0.0731,0.1653
2021-06-07,0.0156,0.0446,0.0771,0.1699
2021-06-12,0.018349999999999998,0.0492,0.08235,0.17859999999999998
2021-06-17,0.0211,0.0538,0.0876,0.1873
2021-06-22,0.0134,0.0429,0.07569999999999999,0.16449999999999998
2021-07-07,0.0057,0.032,0.0638,0.1417
2021-07-17,0.0061,0.0333,0.0619,0.1363
2021-07-22,0.0196,0.0369,0.0669,0.1391
2021-07-27,0.0121,0.0383,0.0621,0.1334
2021-08-01,0.0216,0.0342,0.0637,0.1281
2021-08-06,0.0233,0.03966666666666667,0.06836666666666667,0.134
2021-08-11,0.025,0.04513333333333333,0.07303333333333334,0.1399
2021-08-16,0.0267,0.0506,0.0777,0.1458
2021-08-21,0.0352,0.0541,0.0835,0.1596
2021-08-26,0.0312,0.0523,0.0804,0.1749
2021-08-31,0.0332,0.0534,0.0667,0.1976
2021-09-05,0.0223,0.0489,0.0522,0.2103
2021-09-10,0.0247,0.051699999999999996,0.0547,0.22075
2021-09-15,0.0271,0.0545,0.0572,0.2312
2021-09-20,0.0223,0.0482,0.0455,0.2418
2021-09-25,0.02145,0.0475,0.04485,0.2506
2021-09-30,0.0206,0.0468,0.0442,0.2594
2021-10-05,0.0319,0.0582,0.0536,0.2646
2021-10-10,0.0227,0.048,0.0445,0.2717
2021-10-15,0.0269,0.0541,0.0539,0.2718
2021-10-20,0.03105,0.05745,0.0581,0.274
2021-10-25,0.0352,0.0608,0.0623,0.2762
2021-10-30,0.0369,0.0629,0.0611,0.2736
2021-11-04,0.03,0.0599,0.0609,0.2784
2021-11-09,0.0303,0.0608,0.0625,0.2788
2021-11-14,0.0306,0.0617,0.0641,0.2792
2021-11-19,0.031825,0.062925,0.06515,0.27735
2021-11-24,0.033049999999999996,0.06415,0.06620000000000001,0.27549999999999997
2021-11-29,0.034275,0.065375,0.06725,0.27365
2021-12-04,0.0355,0.0666,0.0683,0.2718
2021-12-09,0.03505,0.06705,0.06985,0.26739999999999997
2021-12-14,0.0346,0.0675,0.0714,0.263
2021-12-19,0.036699999999999997,0.0676,0.07195,0.2589
2021-12-24,0.0388,0.0677,0.0725,0.2548
2021-12-29,0.0372,0.06665,0.0706,0.2549
2022-01-03,0.0356,0.0656,0.0687,0.255
2022-01-08,0.03643333333333333,0.06480000000000001,0.06716666666666667,0.25196666666666667
2022-01-13,0.03726666666666667,0.064,0.06563333333333334,0.24893333333333334
2022-01-18,0.0381,0.0632,0.0641,0.2459
2022-01-23,0.0287,0.0597,0.0614,0.2385
2022-01-28,0.05,0.0701,0.0722,0.2379
2022-02-02,0.044333333333333336,0.06849999999999999,0.06993333333333333,0.23383333333333334
2022-02-07,0.03866666666666667,0.0669,0.06766666666666667,0.22976666666666667
2022-02-12,0.033,0.0653,0.0654,0.2257
2022-02-17,0.03695,0.06659999999999999,0.07014999999999999,0.22325
2022-02-22,0.0409,0.0679,0.0749,0.2208
2022-02-27,0.0464,0.0684,0.0778,0.2235
2022-03-04,0.045399999999999996,0.0675,0.07485,0.21955000000000002
2022-03-09,0.0444,0.0666,0.0719,0.2156
2022-03-14,0.046,0.068,0.07515,0.21765
2022-03-19,0.0476,0.0694,0.0784,0.2197
2022-03-24,0.0391,0.0648,0.0817,0.2099
2022-03-29,0.0464,0.0687,0.0797,0.2122
2022-04-03,0.0317,0.0606,0.078,0.2035
2022-04-08,0.0499,0.0687,0.0838,0.2045
2022-04-13,0.0414,0.0648,0.0824,0.1983
2022-04-18,0.0409,0.0639,0.0819,0.19390000000000002
2022-04-23,0.0404,0.063,0.0814,0.1895
2022-04-28,0.0458,0.0632,0.0866,0.1919
