date,B02,B03,B04,B08
2021-05-03,0.0132,0.0561,0.024349999999999997,0.61405
2021-05-08,0.0122,0.054,0.0232,0.6362
2021-05-18,0.01175,0.048799999999999996,0.0201,0.6463
2021-05-23,0.0113,0.0436,0.017,0.6564
2021-05-28,0.0101,0.0479,0.0216,0.6382
2021-06-02,0.0101,0.0369,0.0135,0.618
2021-06-07,0.0001,0.0339,0.016,0.6089
2021-06-12,0.00135,0.039099999999999996,0.016050000000000002,0.6454
2021-06-17,0.0026,0.0443,0.0161,0.6819
2021-06-22,0.00165,0.04475,0.0147,0.63855
2021-07-07,0.0007,0.0452,0.0133,0.5952
2021-07-17,0.0001,0.0411,0.0165,0.5684
2021-07-22,0.0174,0.0551,0.0186,0.5501
2021-07-27,0.0109,0.0512,0.0174,0.5342
2021-08-01,0.0161,0.0509,0.0234,0.5024
2021-08-06,0.017033333333333334,0.053066666666666665,0.024866666666666665,0.4844
2021-08-11,0.017966666666666666,0.055233333333333336,0.026333333333333334,0.4664
2021-08-16,0.0189,0.0574,0.0278,0.4484
2021-08-21,0.0168,0.0551,0.0225,0.4316
2021-08-26,0.0148,0.0538,0.0288,0.4381
2021-08-31,0.0229,0.0571,0.0286,0.4364
2021-09-05,0.0139,0.0563,0.0319,0.4431
2021-09-10,0.025549999999999996,0.061700000000000005,0.03825,0.44389999999999996
2021-09-15,0.0372,0.0671,0.0446,0.4447
2021-09-20,0.028,0.0596,0.0404,0.4883
2021-09-25,0.0308,0.0649,0.042300000000000004,0.49805
2021-09-30,0.0336,0.0702,0.0442,0.5078
2021-10-05,0.05,0.0882,0.068,0.4725
2021-10-10,0.0525,0.0916,0.0774,0.4936
2021-10-15,0.0687,0.095,0.145,0.2095
2021-10-20,0.0735,0.10414999999999999,0.15294999999999997,0.21665
2021-10-25,0.0783,0.1133,0.1609,0.2238
2021-10-30,0.087,0.114,0.1634,0.2243
2021-11-04,0.0831,0.1134,0.1693,0.2269
2021-11-09,0.0828,0.11585000000000001,0.17220000000000002,0.23199999999999998
2021-11-14,0.0825,0.1183,0.1751,0.2371
2021-11-19,0.084425,0.11975,0.17595,0.2368
2021-11-24,0.08635000000000001,0.1212,0.1768,0.2365
2021-11-29,0.088275,0.12265000000000001,0.17765,0.2362
2021-12-04,0.0902,0.1241,0.1785,0.2359
2021-12-09,0.09104999999999999,0.1258,0.18045,0.23435
2021-12-14,0.0919,0.1275,0.1824,0.2328
2021-12-19,0.0915,0.12575,0.17885,0.2264
2021-12-24,0.0911,0.124,0.1753,0.22
2021-12-29,0.0912,0.12425,0.17620000000000002,0.22185
2022-01-03,0.0913,0.1245,0.1771,0.2237
2022-01-08,0.0877,0.1197,0.16973333333333335,0.21610000000000001
2022-01-13,0.08410000000000001,0.1149,0.16236666666666666,0.2085
2022-01-18,0.0805,0.1101,0.155,0.2009
2022-01-23,0.0731,0.108,0.1563,0.2089
2022-01-28,0.094,0.1213,0.1556,0.2309
2022-02-02,0.08793333333333334,0.11813333333333334,0.1535,0.22836666666666666
2022-02-07,0.08186666666666667,0.11496666666666666,0.15139999999999998,0.22583333333333333
2022-02-12,0.0758,0.1118,0.1493,0.2233
2022-02-17,0.07325000000000001,0.10685,0.14325,0.22685
2022-02-22,0.0707,0.1019,0.1372,0.2304
2022-02-27,0.0766,0.1038,0.1361,0.2475
2022-03-04,0.07205,0.09870000000000001,0.12545,0.26985000000000003
2022-03-09,0.0675,0.0936,0.1148,0.2922
2022-03-14,0.05975,0.08715,0.09265,0.34585
2022-03-19,0.052,0.0807,0.0705,0.3995
2022-03-24,0.0321,0.0682,0.0495,0.4444
2022-03-29,0.0445,0.0772,0.0598,0.4013
2022-04-03,0.0275,0.0651,0.0501,0.3958
2022-04-08,0.0407,0.0671,0.0485,0.4086
2022-04-13,0.0266,0.0579,0.0415,0.4185
2022-04-18,0.0267,0.054650000000000004,0.0361,0.4444
2022-04-23,0.0268,0.0514,0.0307,0.4703
2022-04-28,0.0305,0.0541,0.0332,0.522
