date,B02,B03,B04,B08
2021-05-03,0.0001,0.0263,0.01925,0.27925
2021-05-08,0.0001,0.0245,0.0193,0.2672
2021-05-18,0.0001,0.0229,0.01665,0.25445
2021-05-23,0.0001,0.0213,0.014,0.2417
2021-05-28,0.0001,0.027,0.024399999999999998,0.23895
2021-06-02,0.0001,0.0327,0.0348,0.2362
2021-06-07,0.0001,0.0316,0.0403,0.2291
2021-06-12,0.00175,0.033,0.0509,0.21735
2021-06-17,0.0034,0.0344,0.0615,0.2056
2021-06-22,0.00505,0.0358,0.0721,0.19385000000000002
2021-07-07,0.0067,0.0372,0.0827,0.1821
2021-07-17,0.0043,0.0341,0.0833,0.1753
2021-07-22,0.0139,0.0378,0.0864,0.1563
2021-07-27,0.0063,0.0315,0.0782,0.1483
2021-08-01,0.0168,0.0331,0.0776,0.1434
2021-08-06,0.0182,0.03643333333333333,0.08043333333333333,0.14466666666666667
2021-08-11,0.0196,0.039766666666666665,0.08326666666666667,0.14593333333333333
2021-08-16,0.021,0.0431,0.0861,0.1472
2021-08-21,0.0263,0.0419,0.0872,0.1454
2021-08-26,0.023,0.0454,0.0927,0.161
2021-08-31,0.033,0.0486,0.0991,0.166
2021-09-05,0.0337,0.053,0.103,0.1739
2021-09-10,0.0373,0.05925,0.107,0.17704999999999999
2021-09-15,0.0409,0.0655,0.111,0.1802
2021-09-20,0.0401,0.0603,0.1087,0.1838
2021-09-25,0.04235,0.062450000000000006,0.11285,0.1859
2021-09-30,0.0446,0.0646,0.117,0.188
2021-10-05,0.0541,0.076,0.126,0.197
2021-10-10,0.0519,0.0705,0.1228,0.1984
2021-10-15,0.0519,0.0756,0.1282,0.2033
2021-10-20,0.054900000000000004,0.07715,0.13035000000000002,0.2043
2021-10-25,0.0579,0.0787,0.1325,0.2053
2021-10-30,0.0616,0.082,0.1299,0.2094
2021-11-04,0.0511,0.0789,0.1296,0.2153
2021-11-09,0.0496,0.07915,0.1247,0.2244
2021-11-14,0.0481,0.0794,0.1198,0.2335
2021-11-19,0.058,0.084,0.1107,0.2514
2021-11-24,0.05076666666666667,0.08030000000000001,0.10093333333333333,0.2688666666666667
2021-11-29,0.043533333333333334,0.0766,0.09116666666666667,0.28633333333333333
2021-12-04,0.0363,0.0729,0.0814,0.3038
2021-12-09,0.0306,0.06995000000000001,0.0722,0.32115000000000005
2021-12-14,0.0249,0.067,0.063,0.3385
2021-12-19,0.02625,0.0658,0.05955,0.3415
2021-12-24,0.0276,0.0646,0.0561,0.3445
2021-12-29,0.02255,0.0589,0.047850000000000004,0.3607
2022-01-03,0.0175,0.0532,0.0396,0.3769
2022-01-08,0.018166666666666668,0.051333333333333335,0.03806666666666667,0.37666666666666665
2022-01-13,0.018833333333333334,0.049466666666666666,0.036533333333333334,0.37643333333333334
2022-01-18,0.0195,0.0476,0.035,0.3762
2022-01-23,0.0114,0.0429,0.032,0.365
2022-01-28,0.0313,0.0538,0.0424,0.3604
2022-02-02,0.0265,0.05056666666666667,0.04003333333333333,0.3586666666666667
2022-02-07,0.021699999999999997,0.04733333333333333,0.03766666666666667,0.3569333333333333
2022-02-12,0.0169,0.0441,0.0353,0.3552
2022-02-17,0.018299999999999997,0.0437,0.0353,0.3446
2022-02-22,0.0197,0.0433,0.0353,0.334
2022-02-27,0.0284,0.0466,0.0388,0.3251
2022-03-04,0.0267,0.0449,0.037750000000000006,0.31925000000000003
2022-03-09,0.025,0.0432,0.0367,0.3134
2022-03-14,0.02525,0.044300000000000006,0.03695,0.31179999999999997
2022-03-19,0.0255,0.0454,0.0372,0.3102
2022-03-24,0.0186,0.0389,0.0335,0.3158
2022-03-29,0.0264,0.0431,0.0358,0.3128
2022-04-03,0.0136,0.0356,0.0304,0.3038
2022-04-08,0.0283,0.0432,0.0358,0.3019
2022-04-13,0.0185,0.0422,0.0357,0.2917
2022-04-18,0.01895,0.04175,0.036000000000000004,0.28800000000000003
2022-04-23,0.0194,0.0413,0.0363,0.2843
2022-04-28,0.0223,0.0406,0.033,0.2999
