date,B02,B03,B04,B08
2021-05-03,0.0081,0.0336,0.0242,0.3103
2021-05-08,0.004,0.034,0.0279,0.33
2021-05-18,0.00575,0.036000000000000004,0.030950000000000002,0.32384999999999997
2021-05-23,0.0075,0.038,0.034,0.3177
2021-05-28,0.00395,0.0342,0.03795,0.304
2021-06-02,0.0004,0.0304,0.0419,0.2903
2021-06-07,0.0001,0.031,0.044,0.293
2021-06-12,0.0001,0.02825,0.049725,0.274375
2021-06-17,0.0001,0.025500000000000002,0.05545,0.25575
2021-06-22,0.0001,0.02275,0.061175,0.237125
2021-07-07,0.0001,0.02,0.0669,0.2185
2021-07-17,0.0176,0.0416,0.1071,0.2316
2021-07-22,0.0193,0.043,0.104,0.2109
2021-07-27,0.0179,0.0419,0.1003,0.2004
2021-08-01,0.0252,0.0443,0.0978,0.1926
2021-08-06,0.0415,0.0618,0.1078,0.2004
2021-08-11,0.0386,0.0595,0.1071,0.1989
2021-08-16,0.0357,0.0572,0.10640000000000001,0.1974
2021-08-21,0.0328,0.0549,0.1057,0.1959
2021-08-26,0.0302,0.0569,0.1105,0.2093
2021-08-31,0.0392,0.0566,0.1129,0.2091
2021-09-05,0.0382,0.0589,0.1165,0.2126
2021-09-10,0.0471,0.0676,0.1211,0.2138
2021-09-15,0.0475,0.0711,0.1192,0.2166
2021-09-20,0.0435,0.0652,0.1216,0.2215
2021-09-25,0.0445,0.06785,0.1212,0.22465000000000002
2021-09-30,0.0455,0.0705,0.1208,0.2278
2021-10-05,0.05,0.0763,0.1207,0.2304
2021-10-10,0.0401,0.0696,0.11,0.2341
2021-10-15,0.0419,0.0716,0.1056,0.2456
2021-10-20,0.0392,0.07039999999999999,0.09725,0.2683
2021-10-25,0.0365,0.0692,0.0889,0.291
2021-10-30,0.037,0.0684,0.0806,0.309
2021-11-04,0.0411,0.0772,0.0873,0.3221
2021-11-09,0.032799999999999996,0.07050000000000001,0.07275000000000001,0.34375
2021-11-14,0.0245,0.0638,0.0582,0.3654
2021-11-19,0.0321,0.071,0.0574,0.3798
2021-11-24,0.0274,0.0738,0.0544,0.4185
2021-11-29,0.02535,0.07350000000000001,0.0516,0.4289
2021-12-04,0.0233,0.0732,0.0488,0.4393
2021-12-09,0.02175,0.07405,0.04605,0.44884999999999997
2021-12-14,0.0202,0.0749,0.0433,0.4584
2021-12-19,0.02395,0.0741,0.04385,0.44904999999999995
2021-12-24,0.0277,0.0733,0.0444,0.4397
2021-12-29,0.022199999999999998,0.06935,0.039400000000000004,0.45245
2022-01-03,0.0167,0.0654,0.0344,0.4652
2022-01-08,0.0237,0.0636,0.0316,0.4567
2022-01-13,0.0316,0.0698,0.0386,0.4277
2022-01-18,0.0224,0.0594,0.0324,0.4446
2022-01-23,0.0138,0.0561,0.0291,0.462
2022-01-28,0.0374,0.0627,0.0493,0.4031
2022-02-02,0.0315,0.0587,0.045733333333333334,0.3968666666666667
2022-02-07,0.025599999999999998,0.054700000000000006,0.042166666666666665,0.39063333333333333
2022-02-12,0.0197,0.0507,0.0386,0.3844
2022-02-17,0.02175,0.0493,0.039650000000000005,0.3742
2022-02-22,0.0238,0.0479,0.0407,0.364
2022-02-27,0.0297,0.0492,0.0404,0.3535
2022-03-04,0.0225,0.0504,0.0383,0.3428
2022-03-09,0.0271,0.0493,0.0361,0.3375
2022-03-14,0.024399999999999998,0.04806666666666667,0.0359,0.3356
2022-03-19,0.0217,0.04683333333333333,0.035699999999999996,0.3337
2022-03-24,0.019,0.0456,0.0355,0.3318
2022-03-29,0.0263,0.0455,0.0378,0.3304
2022-04-03,0.0168,0.0414,0.0316,0.3325
2022-04-08,0.0309,0.0498,0.0399,0.3268
2022-04-13,0.0241,0.0484,0.0406,0.3179
2022-04-18,0.02345,0.0467,0.040999999999999995,0.31445
2022-04-23,0.0228,0.045,0.0414,0.311
2022-04-28,0.0251,0.0448,0.0386,0.3244
