date,B02,B03,B04,B08
2021-05-03,0.0258,0.0592,0.0599,0.2784
2021-05-08,0.0212,0.0569,0.0649,0.2735
2021-05-18,0.01455,0.05,0.047850000000000004,0.32184999999999997
2021-05-23,0.0079,0.0431,0.0308,0.3702
2021-05-28,0.0158,0.0618,0.0531,0.3201
2021-06-02,0.0206,0.052,0.0488,0.3272
2021-06-07,0.0065,0.048,0.0418,0.3589
2021-06-12,0.0049,0.04765,0.037649999999999996,0.37622500000000003
2021-06-17,0.0033,0.0473,0.0335,0.39355
2021-06-22,0.0017000000000000001,0.046950000000000006,0.02935,0.410875
2021-07-07,0.0001,0.0466,0.0252,0.4282
2021-07-17,0.0001,0.042,0.0181,0.4718
2021-07-22,0.0043,0.0493,0.0188,0.467
2021-07-27,0.0006,0.0459,0.0157,0.4964
2021-08-01,0.0038,0.0421,0.0128,0.4935
2021-08-06,0.005033333333333333,0.0453,0.013233333333333333,0.5145
2021-08-11,0.006266666666666667,0.0485,0.013666666666666667,0.5355
2021-08-16,0.0075,0.0517,0.0141,0.5565
2021-08-21,0.0048,0.0416,0.011,0.5067
2021-08-26,0.0085,0.0561,0.0232,0.474
2021-08-31,0.0168,0.0563,0.0329,0.4482
2021-09-05,0.0189,0.0599,0.0513,0.4185
2021-09-10,0.02855,0.06505,0.06584999999999999,0.3813
2021-09-15,0.0382,0.0702,0.0804,0.3441
2021-09-20,0.0348,0.068,0.0912,0.336
2021-09-25,0.03965,0.07135,0.1066,0.3215
2021-09-30,0.0445,0.0747,0.122,0.307
2021-10-05,0.047,0.07805000000000001,0.13115,0.30415000000000003
2021-10-10,0.0495,0.0814,0.1403,0.3013
2021-10-15,0.0672,0.1025,0.1707,0.3138
2021-10-20,0.074575,0.11145,0.1793,0.303225
2021-10-25,0.08195,0.12040000000000001,0.1879,0.29265
2021-10-30,0.08932499999999999,0.12935,0.1965,0.282075
2021-11-04,0.0967,0.1383,0.2051,0.2715
2021-11-09,0.09570000000000001,0.14105,0.20829999999999999,0.2733
2021-11-14,0.0947,0.1438,0.2115,0.2751
2021-11-19,0.09675,0.144575,0.2133,0.27415
2021-11-24,0.0988,0.14535,0.2151,0.2732
2021-11-29,0.10085000000000001,0.146125,0.2169,0.27225
2021-12-04,0.1029,0.1469,0.2187,0.2713
2021-12-09,0.09190000000000001,0.13,0.1956,0.24255
2021-12-14,0.0809,0.1131,0.1725,0.2138
2021-12-19,0.08055,0.11305000000000001,0.17175,0.21005000000000001
2021-12-24,0.0802,0.113,0.171,0.2063
2021-12-29,0.0808,0.1145,0.17235,0.2086
2022-01-03,0.0814,0.116,0.1737,0.2109
2022-01-08,0.07756666666666667,0.10803333333333334,0.16366666666666665,0.19943333333333332
2022-01-13,0.07373333333333333,0.10006666666666666,0.15363333333333334,0.18796666666666667
2022-01-18,0.0699,0.0921,0.1436,0.1765
2022-01-23,0.0679,0.0972,0.1468,0.1778
2022-01-28,0.06709999999999999,0.09494999999999999,0.14442500000000003,0.1746
2022-02-02,0.0663,0.0927,0.14205,0.1714
2022-02-07,0.0655,0.09045,0.139675,0.16820000000000002
2022-02-12,0.0647,0.0882,0.1373,0.165
2022-02-17,0.06344999999999999,0.0865,0.13395,0.16260000000000002
2022-02-22,0.0622,0.0848,0.1306,0.1602
2022-02-27,0.0691,0.0876,0.1314,0.1644
2022-03-04,0.06805,0.08725,0.13115,0.1647
2022-03-09,0.067,0.0869,0.1309,0.165
2022-03-14,0.0631,0.08486666666666667,0.12713333333333332,0.16563333333333333
2022-03-19,0.0592,0.08283333333333333,0.12336666666666667,0.16626666666666667
2022-03-24,0.0553,0.0808,0.1196,0.1669
2022-03-29,0.057,0.0768,0.1121,0.1682
2022-04-03,0.0467,0.0746,0.1026,0.1734
2022-04-08,0.0545,0.0744,0.0967,0.1852
2022-04-13,0.0427,0.0683,0.0859,0.1869
2022-04-18,0.0419,0.06815,0.0806,0.1978
2022-04-23,0.0411,0.068,0.0753,0.2087
2022-04-28,0.0396,0.0636,0.0647,0.2366
