date,B02,B03,B04,B08
2021-05-03,0.0148,0.0433,0.0519,0.3593
2021-05-08,0.013,0.0472,0.0533,0.3832
2021-05-18,0.008199999999999999,0.04195,0.045899999999999996,0.37785
2021-05-23,0.0034,0.0367,0.0385,0.3725
2021-05-28,0.0028,0.03855,0.03795,0.36660000000000004
2021-06-02,0.0022,0.0404,0.0374,0.3607
2021-06-07,0.0001,0.0419,0.0407,0.3567
2021-06-12,0.0001,0.03975,0.03725,0.356375
2021-06-17,0.0001,0.0376,0.0338,0.35605
2021-06-22,0.0001,0.03545,0.030350000000000002,0.355725
2021-07-07,0.0001,0.0333,0.0269,0.3554
2021-07-17,0.0001,0.0359,0.0316,0.3529
2021-07-22,0.0001,0.0389,0.0299,0.3565
2021-07-27,0.0001,0.0365,0.029,0.3485
2021-08-01,0.002,0.035,0.0302,0.358
2021-08-06,0.0296,0.0623,0.0566,0.3175
2021-08-11,0.02135,0.06185,0.05345,0.35945
2021-08-16,0.0131,0.0614,0.0503,0.4014
2021-08-21,0.005,0.046,0.0368,0.3412
2021-08-26,0.009,0.0477,0.0402,0.3543
2021-08-31,0.0147,0.0496,0.0431,0.3604
2021-09-05,0.0099,0.0515,0.0454,0.3618
2021-09-10,0.03,0.0656,0.0525,0.352
2021-09-15,0.0287,0.065,0.0589,0.3472
2021-09-20,0.0233,0.0632,0.0527,0.3728
2021-09-25,0.02565,0.06305,0.0561,0.37829999999999997
2021-09-30,0.028,0.0629,0.0595,0.3838
2021-10-05,0.0357,0.0765,0.0692,0.3721
2021-10-10,0.0331,0.0843,0.0522,0.4711
2021-10-15,0.0396,0.091,0.0687,0.439
2021-10-20,0.043800000000000006,0.0931,0.08174999999999999,0.4316
2021-10-25,0.048,0.0952,0.0948,0.4242
2021-10-30,0.0517,0.0971,0.1035,0.4258
2021-11-04,0.0453,0.0959,0.0984,0.425
2021-11-09,0.0465,0.0993,0.10025,0.43245
2021-11-14,0.0477,0.1027,0.1021,0.4399
2021-11-19,0.0583,0.1041,0.1115,0.4344
2021-11-24,0.0514,0.102,0.1036,0.432
2021-11-29,0.05295,0.1076,0.1063,0.44430000000000003
2021-12-04,0.0545,0.1132,0.109,0.4566
2021-12-09,0.05275,0.10975,0.1061,0.4572
2021-12-14,0.051,0.1063,0.1032,0.4578
2021-12-19,0.05315,0.1048,0.10239999999999999,0.44175
2021-12-24,0.0553,0.1033,0.1016,0.4257
2021-12-29,0.050600000000000006,0.10155,0.1007,0.4316
2022-01-03,0.0459,0.0998,0.0998,0.4375
2022-01-08,0.0522,0.0908,0.0987,0.4262
2022-01-13,0.0526,0.0972,0.0994,0.389
2022-01-18,0.0488,0.0892,0.0957,0.3993
2022-01-23,0.0433,0.0843,0.0911,0.4135
2022-01-28,0.0586,0.093,0.0981,0.3981
2022-02-02,0.053066666666666665,0.08616666666666667,0.09686666666666667,0.3929666666666667
2022-02-07,0.04753333333333334,0.07933333333333333,0.09563333333333333,0.3878333333333333
2022-02-12,0.042,0.0725,0.0944,0.3827
2022-02-17,0.040900000000000006,0.0746,0.0897,0.38115
2022-02-22,0.0398,0.0767,0.085,0.3796
2022-02-27,0.0443,0.0757,0.09,0.3703
2022-03-04,0.041800000000000004,0.0744,0.09029999999999999,0.36665000000000003
2022-03-09,0.0393,0.0731,0.0906,0.363
2022-03-14,0.04265,0.07465,0.09175,0.36819999999999997
2022-03-19,0.046,0.0762,0.0929,0.3734
2022-03-24,0.0376,0.073,0.0907,0.358
2022-03-29,0.0455,0.0711,0.0829,0.3601
2022-04-03,0.0337,0.0699,0.0854,0.352
2022-04-08,0.0415,0.0705,0.083,0.3533
2022-04-13,0.038,0.0693,0.087,0.3489
2022-04-18,0.03635,0.06820000000000001,0.08495,0.34865
2022-04-23,0.0347,0.0671,0.0829,0.3484
2022-04-28,0.0426,0.0704,0.0758,0.3641
