date,B02,B03,B04,B08
2021-05-03,0.0098,0.031,0.0372,0.1843
2021-05-08,0.003,0.0293,0.0369,0.187
2021-05-18,0.00155,0.024,0.0318,0.18385
2021-05-23,0.0001,0.0187,0.0267,0.1807
2021-05-28,0.0052,0.0281,0.033,0.1743
2021-06-02,0.0022,0.018,0.0271,0.164
2021-06-07,0.0001,0.0168,0.0242,0.1727
2021-06-12,0.0001,0.01555,0.022574999999999998,0.173425
2021-06-17,0.0001,0.0143,0.02095,0.17415
2021-06-22,0.0001,0.013049999999999999,0.019325000000000002,0.174875
2021-07-07,0.0001,0.0118,0.0177,0.1756
2021-07-17,0.0001,0.012,0.0207,0.1738
2021-07-22,0.0048,0.0175,0.0185,0.167
2021-07-27,0.0001,0.0167,0.022,0.1698
2021-08-01,0.0039,0.0154,0.0223,0.1586
2021-08-06,0.005033333333333333,0.0198,0.026833333333333334,0.16463333333333333
2021-08-11,0.006166666666666667,0.0242,0.03136666666666667,0.17066666666666666
2021-08-16,0.0073,0.0286,0.0359,0.1767
2021-08-21,0.0101,0.0287,0.0361,0.1673
2021-08-26,0.0061,0.0281,0.0379,0.1721
2021-08-31,0.0127,0.0293,0.0383,0.1738
2021-09-05,0.0144,0.0337,0.0432,0.182
2021-09-10,0.0223,0.041499999999999995,0.050850000000000006,0.185
2021-09-15,0.0302,0.0493,0.0585,0.188
2021-09-20,0.0261,0.0416,0.0541,0.1974
2021-09-25,0.0256,0.0438,0.05775,0.19945000000000002
2021-09-30,0.0251,0.046,0.0614,0.2015
2021-10-05,0.02725,0.04795,0.06295,0.20655
2021-10-10,0.0294,0.0499,0.0645,0.2116
2021-10-15,0.0349,0.0614,0.0744,0.2162
2021-10-20,0.03565,0.0626,0.076325,0.22
2021-10-25,0.0364,0.0638,0.07825,0.2238
2021-10-30,0.03715,0.065,0.080175,0.2276
2021-11-04,0.0379,0.0662,0.0821,0.2314
2021-11-09,0.038900000000000004,0.06814999999999999,0.08275,0.2385
2021-11-14,0.0399,0.0701,0.0834,0.2456
2021-11-19,0.040775,0.0716,0.083475,0.24965
2021-11-24,0.04165,0.0731,0.08355,0.2537
2021-11-29,0.042525,0.0746,0.083625,0.25775
2021-12-04,0.0434,0.0761,0.0837,0.2618
2021-12-09,0.04245,0.07385,0.0826,0.25934999999999997
2021-12-14,0.0415,0.0716,0.0815,0.2569
2021-12-19,0.040900000000000006,0.07164999999999999,0.07995,0.25035
2021-12-24,0.0403,0.0717,0.0784,0.2438
2021-12-29,0.039400000000000004,0.06825,0.07405,0.2453
2022-01-03,0.0385,0.0648,0.0697,0.2468
2022-01-08,0.0365,0.0635,0.06773333333333333,0.24096666666666666
2022-01-13,0.0345,0.0622,0.06576666666666667,0.23513333333333333
2022-01-18,0.0325,0.0609,0.0638,0.2293
2022-01-23,0.0243,0.0567,0.0591,0.2328
2022-01-28,0.025775,0.055825,0.05865,0.228875
2022-02-02,0.02725,0.05495,0.0582,0.22494999999999998
2022-02-07,0.028725,0.054075,0.057749999999999996,0.221025
2022-02-12,0.0302,0.0532,0.0573,0.2171
2022-02-17,0.02945,0.04955,0.0558,0.2097
2022-02-22,0.0287,0.0459,0.0543,0.2023
2022-02-27,0.0338,0.0504,0.0556,0.2024
2022-03-04,0.03195,0.0477,0.05355,0.19755
2022-03-09,0.0301,0.045,0.0515,0.1927
2022-03-14,0.027433333333333334,0.044,0.05003333333333333,0.18916666666666668
2022-03-19,0.024766666666666666,0.043000000000000003,0.04856666666666667,0.18563333333333334
2022-03-24,0.0221,0.042,0.0471,0.1821
2022-03-29,0.0276,0.041,0.0485,0.1831
2022-04-03,0.0175,0.0346,0.0419,0.1778
2022-04-08,0.0315,0.0424,0.0459,0.1789
2022-04-13,0.0245,0.039,0.0448,0.1711
2022-04-18,0.024399999999999998,0.038650000000000004,0.04475,0.1684
2022-04-23,0.0243,0.0383,0.0447,0.1657
2022-04-28,0.0225,0.0368,0.0399,0.1718
