date,B02,B03,B04,B08
2021-05-03,0.00525,0.042800000000000005,0.01675,0.45635000000000003
2021-05-08,0.0002,0.0383,0.0122,0.4702
2021-05-18,0.00015000000000000001,0.02985,0.006350000000000001,0.46555
2021-05-23,0.0001,0.0214,0.0005,0.4609
2021-05-28,0.0201,0.0576,0.0446,0.3262
2021-06-02,0.0217,0.0558,0.0651,0.278
2021-06-07,0.0052,0.0488,0.0466,0.2777
2021-06-12,0.00265,0.050600000000000006,0.0373,0.33935000000000004
2021-06-17,0.0001,0.0524,0.028,0.401
2021-06-22,0.0001,0.04215,0.01585,0.44415000000000004
2021-07-07,0.0001,0.0319,0.0037,0.4873
2021-07-17,0.0001,0.0261,0.0024,0.4788
2021-07-22,0.0001,0.0312,0.0019,0.5217
2021-07-27,0.0001,0.0328,0.0069,0.524
2021-08-01,0.0001,0.0278,0.0021,0.5037
2021-08-06,0.0001,0.03,0.0053,0.4751666666666667
2021-08-11,0.0001,0.0322,0.0085,0.4466333333333334
2021-08-16,0.0001,0.0344,0.0117,0.4181
2021-08-21,0.0001,0.0251,0.0073,0.4213
2021-08-26,0.0001,0.0249,0.0066,0.4164
2021-08-31,0.0012,0.0298,0.0071,0.4627
2021-09-05,0.0001,0.0301,0.0079,0.4692
2021-09-10,0.00795,0.03735,0.0143,0.4766
2021-09-15,0.0158,0.0446,0.0207,0.484
2021-09-20,0.0062,0.0345,0.0078,0.5311
2021-09-25,0.0263,0.057550000000000004,0.051000000000000004,0.4308
2021-09-30,0.0464,0.0806,0.0942,0.3305
2021-10-05,0.0484,0.083,0.0741,0.4097
2021-10-10,0.0183,0.0612,0.0308,0.5256
2021-10-15,0.0183,0.0599,0.0257,0.5903
2021-10-20,0.0195,0.0584,0.02475,0.6194500000000001
2021-10-25,0.0207,0.0569,0.0238,0.6486
2021-10-30,0.0876,0.1239,0.1254,0.4474
2021-11-04,0.0638,0.1067,0.1208,0.365
2021-11-09,0.04875,0.0905,0.09095,0.41764999999999997
2021-11-14,0.0337,0.0743,0.0611,0.4703
2021-11-19,0.039125,0.081225,0.0701,0.462175
2021-11-24,0.04455,0.08815,0.0791,0.45405
2021-11-29,0.049975,0.09507499999999999,0.08810000000000001,0.445925
2021-12-04,0.0554,0.102,0.0971,0.4378
2021-12-09,0.061700000000000005,0.10669999999999999,0.121,0.40645
2021-12-14,0.068,0.1114,0.1449,0.3751
2021-12-19,0.05355,0.09375,0.10805000000000001,0.3983
2021-12-24,0.0391,0.0761,0.0712,0.4215
2021-12-29,0.0313,0.06520000000000001,0.059,0.44375
2022-01-03,0.0235,0.0543,0.0468,0.466
2022-01-08,0.0329,0.06543333333333333,0.05566666666666667,0.4474666666666667
2022-01-13,0.042300000000000004,0.07656666666666667,0.06453333333333333,0.42893333333333333
2022-01-18,0.0517,0.0877,0.0734,0.4104
2022-01-23,0.0522,0.0894,0.1157,0.3041
2022-01-28,0.0617,0.0902,0.093,0.3693
2022-02-02,0.047799999999999995,0.0764,0.07036666666666666,0.4257666666666667
2022-02-07,0.0339,0.0626,0.04773333333333333,0.4822333333333333
2022-02-12,0.02,0.0488,0.0251,0.5387
2022-02-17,0.04445,0.0781,0.08650000000000001,0.43069999999999997
2022-02-22,0.0689,0.1074,0.1479,0.3227
2022-02-27,0.071,0.1037,0.134,0.3574
2022-03-04,0.050699999999999995,0.08245,0.0826,0.4132
2022-03-09,0.0304,0.0612,0.0312,0.469
2022-03-14,0.0296,0.0581,0.02695,0.5239499999999999
2022-03-19,0.0288,0.055,0.0227,0.5789
2022-03-24,0.0124,0.0458,0.0177,0.5754
2022-03-29,0.0212,0.0441,0.0177,0.5805
2022-04-03,0.0469,0.0846,0.0774,0.3763
2022-04-08,0.0608,0.0872,0.0989,0.3187
2022-04-13,0.0395,0.0729,0.0752,0.3522
2022-04-18,0.032850000000000004,0.0645,0.0546,0.39690000000000003
2022-04-23,0.0262,0.0561,0.034,0.4416
2022-04-28,0.024,0.0509,0.0245,0.4917
