date,B02,B03,B04,B08
2021-05-03,0.0055,0.03055,0.0423,0.2718
2021-05-08,0.001,0.0252,0.0365,0.2698
2021-05-18,0.00055,0.02195,0.0293,0.2668
2021-05-23,0.0001,0.0187,0.0221,0.2638
2021-05-28,0.0037,0.0274,0.0348,0.2492
2021-06-02,0.0001,0.0169,0.025,0.2496
2021-06-07,0.0001,0.0141,0.0186,0.2425
2021-06-12,0.0001,0.01315,0.019549999999999998,0.25825
2021-06-17,0.0001,0.0122,0.0205,0.274
2021-06-22,0.0001,0.00715,0.0149,0.2584
2021-07-07,0.0001,0.0021,0.0093,0.2428
2021-07-17,0.0001,0.0058,0.0118,0.2599
2021-07-22,0.0001,0.013,0.0156,0.2477
2021-07-27,0.0001,0.0095,0.0188,0.2451
2021-08-01,0.0001,0.0127,0.0176,0.245
2021-08-06,0.0014000000000000002,0.018066666666666665,0.020666666666666667,0.25183333333333335
2021-08-11,0.0027,0.023433333333333334,0.023733333333333335,0.25866666666666666
2021-08-16,0.004,0.0288,0.0268,0.2655
2021-08-21,0.0066,0.0274,0.0308,0.2658
2021-08-26,0.0078,0.0333,0.0365,0.2921
2021-08-31,0.0181,0.0417,0.0505,0.2973
2021-09-05,0.0216,0.0475,0.0655,0.3089
2021-09-10,0.03125,0.05815,0.0758,0.30855
2021-09-15,0.0409,0.0688,0.0861,0.3082
2021-09-20,0.0377,0.0659,0.0868,0.3349
2021-09-25,0.038849999999999996,0.0698,0.09290000000000001,0.34099999999999997
2021-09-30,0.04,0.0737,0.099,0.3471
2021-10-05,0.0533,0.0858,0.1092,0.3465
2021-10-10,0.0438,0.0803,0.1027,0.3639
2021-10-15,0.0465,0.0862,0.1092,0.3684
2021-10-20,0.05035,0.09190000000000001,0.1131,0.38525
2021-10-25,0.0542,0.0976,0.117,0.4021
2021-10-30,0.0643,0.104,0.1164,0.4238
2021-11-04,0.0545,0.1069,0.1232,0.4294
2021-11-09,0.05275,0.10765,0.1231,0.4326
2021-11-14,0.051,0.1084,0.123,0.4358
2021-11-19,0.050875,0.10667499999999999,0.122025,0.432025
2021-11-24,0.05075,0.10495,0.12104999999999999,0.42825
2021-11-29,0.050625,0.10322500000000001,0.120075,0.42447500000000005
2021-12-04,0.0505,0.1015,0.1191,0.4207
2021-12-09,0.05095,0.10065,0.12015,0.41185000000000005
2021-12-14,0.0514,0.0998,0.1212,0.403
2021-12-19,0.05265,0.09759999999999999,0.1194,0.39
2021-12-24,0.0539,0.0954,0.1176,0.377
2021-12-29,0.05015,0.0923,0.11725,0.3796
2022-01-03,0.0464,0.0892,0.1169,0.3822
2022-01-08,0.04653333333333333,0.08653333333333334,0.11370000000000001,0.37306666666666666
2022-01-13,0.04666666666666667,0.08386666666666666,0.1105,0.36393333333333333
2022-01-18,0.0468,0.0812,0.1073,0.3548
2022-01-23,0.0409,0.0765,0.1061,0.3588
2022-01-28,0.06,0.0845,0.1088,0.3467
2022-02-02,0.052899999999999996,0.08063333333333333,0.10473333333333333,0.3394
2022-02-07,0.0458,0.07676666666666668,0.10066666666666667,0.3321
2022-02-12,0.0387,0.0729,0.0966,0.3248
2022-02-17,0.03855,0.0713,0.09275,0.32415
2022-02-22,0.0384,0.0697,0.0889,0.3235
2022-02-27,0.0449,0.0716,0.0906,0.3159
2022-03-04,0.0435,0.06955,0.0871,0.31205
2022-03-09,0.0421,0.0675,0.0836,0.3082
2022-03-14,0.0432,0.06565,0.08335,0.3032
2022-03-19,0.0443,0.0638,0.0831,0.2982
2022-03-24,0.0288,0.056,0.0777,0.2921
2022-03-29,0.0374,0.0572,0.0723,0.2906
2022-04-03,0.0248,0.0505,0.0653,0.2778
2022-04-08,0.0395,0.0567,0.072,0.2753
2022-04-13,0.0315,0.0542,0.0703,0.2729
2022-04-18,0.02905,0.049949999999999994,0.06634999999999999,0.26249999999999996
2022-04-23,0.0266,0.0457,0.0624,0.2521
2022-04-28,0.0288,0.0439,0.0572,0.2636
