date,B02,B03,B04,B08
2021-05-03,0.02215,0.0545,0.08979999999999999,0.19295
2021-05-08,0.023,0.0552,0.0943,0.1919
2021-05-18,0.02305,0.055349999999999996,0.09570000000000001,0.1981
2021-05-23,0.0231,0.0555,0.0971,0.2043
2021-05-28,0.02455,0.0553,0.094,0.1922
2021-06-02,0.026,0.0551,0.0909,0.1801
2021-06-07,0.0155,0.0483,0.0885,0.1841
2021-06-12,0.015775,0.046950000000000006,0.088425,0.17850000000000002
2021-06-17,0.016050000000000002,0.0456,0.08835,0.1729
2021-06-22,0.016325,0.04425,0.08827499999999999,0.1673
2021-07-07,0.0166,0.0429,0.0882,0.1617
2021-07-17,0.0186,0.0502,0.0917,0.1667
2021-07-22,0.0273,0.0464,0.0856,0.1571
2021-07-27,0.0184,0.0469,0.0903,0.1531
2021-08-01,0.0298,0.0494,0.0937,0.1549
2021-08-06,0.03136666666666667,0.0532,0.09596666666666667,0.1569
2021-08-11,0.032933333333333335,0.057,0.09823333333333334,0.15889999999999999
2021-08-16,0.0345,0.0608,0.1005,0.1609
2021-08-21,0.0377,0.0574,0.1028,0.165
2021-08-26,0.0353,0.0611,0.1058,0.1683
2021-08-31,0.0401,0.0623,0.1067,0.1703
2021-09-05,0.0388,0.066,0.1172,0.1782
2021-09-10,0.04425,0.0706,0.11725,0.17825
2021-09-15,0.0497,0.0752,0.1173,0.1783
2021-09-20,0.0433,0.0666,0.1081,0.1847
2021-09-25,0.04105,0.0666,0.10175000000000001,0.2099
2021-09-30,0.0388,0.0666,0.0954,0.2351
2021-10-05,0.0493,0.0781,0.1017,0.2415
2021-10-10,0.035,0.0632,0.0879,0.2618
2021-10-15,0.0384,0.0687,0.0934,0.2615
2021-10-20,0.0414,0.0723,0.09825,0.26655
2021-10-25,0.0444,0.0759,0.1031,0.2716
2021-10-30,0.053,0.0764,0.097,0.2724
2021-11-04,0.0415,0.0729,0.1011,0.2647
2021-11-09,0.0412,0.0746,0.104,0.27044999999999997
2021-11-14,0.0409,0.0763,0.1069,0.2762
2021-11-19,0.041499999999999995,0.07680000000000001,0.107625,0.27505
2021-11-24,0.0421,0.07730000000000001,0.10835,0.27390000000000003
2021-11-29,0.0427,0.0778,0.10907499999999999,0.27275
2021-12-04,0.0433,0.0783,0.1098,0.2716
2021-12-09,0.044899999999999995,0.0779,0.10855000000000001,0.26765
2021-12-14,0.0465,0.0775,0.1073,0.2637
2021-12-19,0.0474,0.0794,0.10835,0.2597
2021-12-24,0.0483,0.0813,0.1094,0.2557
2021-12-29,0.04625,0.07880000000000001,0.1076,0.25575000000000003
2022-01-03,0.0442,0.0763,0.1058,0.2558
2022-01-08,0.046066666666666665,0.07613333333333334,0.106,0.2516666666666667
2022-01-13,0.047933333333333335,0.07596666666666667,0.1062,0.24753333333333336
2022-01-18,0.0498,0.0758,0.1064,0.2434
2022-01-23,0.0401,0.074,0.1048,0.2545
2022-01-28,0.0641,0.0824,0.1101,0.2423
2022-02-02,0.056933333333333336,0.0783,0.1055,0.23876666666666665
2022-02-07,0.04976666666666667,0.0742,0.1009,0.23523333333333332
2022-02-12,0.0426,0.0701,0.0963,0.2317
2022-02-17,0.0419,0.0696,0.09605,0.22725
2022-02-22,0.0412,0.0691,0.0958,0.2228
2022-02-27,0.0497,0.0713,0.0983,0.2314
2022-03-04,0.0482,0.0696,0.096,0.22535
2022-03-09,0.0467,0.0679,0.0937,0.2193
2022-03-14,0.0469,0.0673,0.09065000000000001,0.21484999999999999
2022-03-19,0.0471,0.0667,0.0876,0.2104
2022-03-24,0.0345,0.0603,0.088,0.2037
2022-03-29,0.0401,0.059,0.0863,0.1991
2022-04-03,0.0275,0.0537,0.0809,0.1963
2022-04-08,0.0437,0.0605,0.0836,0.2055
2022-04-13,0.0329,0.056,0.0797,0.1955
2022-04-18,0.03325,0.0574,0.0811,0.19295
2022-04-23,0.0336,0.0588,0.0825,0.1904
2022-04-28,0.0396,0.0652,0.0946,0.1998
