date,B02,B03,B04,B08
2021-05-03,0.0113,0.0447,0.0565,0.2642
2021-05-08,0.01,0.0469,0.0574,0.2755
2021-05-18,0.006500000000000001,0.039749999999999994,0.05115,0.26515
2021-05-23,0.003,0.0326,0.0449,0.2548
2021-05-28,0.00335,0.0341,0.042300000000000004,0.25185
2021-06-02,0.0037,0.0356,0.0397,0.2489
2021-06-07,0.0001,0.0346,0.0426,0.2465
2021-06-12,0.0001,0.032075,0.0372,0.2423
2021-06-17,0.0001,0.02955,0.0318,0.23809999999999998
2021-06-22,0.0001,0.027025,0.0264,0.2339
2021-07-07,0.0001,0.0245,0.021,0.2297
2021-07-17,0.0001,0.0251,0.0258,0.2336
2021-07-22,0.0001,0.028,0.0293,0.2359
2021-07-27,0.0001,0.027,0.03,0.232
2021-08-01,0.0001,0.0298,0.0282,0.2244
2021-08-06,0.0373,0.0649,0.0669,0.2421
2021-08-11,0.0234,0.0556,0.057050000000000003,0.24680000000000002
2021-08-16,0.0095,0.0463,0.0472,0.2515
2021-08-21,0.0092,0.0384,0.0401,0.2334
2021-08-26,0.0061,0.0404,0.0476,0.248
2021-08-31,0.0178,0.0474,0.054,0.2494
2021-09-05,0.0123,0.0492,0.0543,0.2542
2021-09-10,0.0327,0.0612,0.0659,0.2513
2021-09-15,0.03,0.0642,0.07,0.2572
2021-09-20,0.0287,0.0599,0.0694,0.268
2021-09-25,0.0317,0.06505,0.0756,0.27655
2021-09-30,0.0347,0.0702,0.0818,0.2851
2021-10-05,0.0433,0.0795,0.094,0.2733
2021-10-10,0.0372,0.0767,0.0877,0.2879
2021-10-15,0.0405,0.0834,0.0968,0.2878
2021-10-20,0.044700000000000004,0.08760000000000001,0.10389999999999999,0.2942
2021-10-25,0.0489,0.0918,0.111,0.3006
2021-10-30,0.0571,0.0933,0.1112,0.3018
2021-11-04,0.0459,0.0931,0.1148,0.3124
2021-11-09,0.04805,0.0958,0.11805,0.31584999999999996
2021-11-14,0.0502,0.0985,0.1213,0.3193
2021-11-19,0.0618,0.0996,0.1221,0.3241
2021-11-24,0.0552,0.0974,0.1171,0.3236
2021-11-29,0.0558,0.1006,0.12035,0.3348
2021-12-04,0.0564,0.1038,0.1236,0.346
2021-12-09,0.054650000000000004,0.10345,0.1201,0.34235
2021-12-14,0.0529,0.1031,0.1166,0.3387
2021-12-19,0.05475,0.10175000000000001,0.11775,0.3274
2021-12-24,0.0566,0.1004,0.1189,0.3161
2021-12-29,0.05275,0.09795000000000001,0.11510000000000001,0.3241
2022-01-03,0.0489,0.0955,0.1113,0.3321
2022-01-08,0.0574,0.094,0.1113,0.3257
2022-01-13,0.0588,0.1011,0.1128,0.3056
2022-01-18,0.052,0.0924,0.1082,0.3218
2022-01-23,0.0438,0.0879,0.1043,0.3238
2022-01-28,0.062,0.0896,0.1098,0.3141
2022-02-02,0.055933333333333335,0.0857,0.1047,0.31053333333333333
2022-02-07,0.04986666666666666,0.0818,0.0996,0.30696666666666667
2022-02-12,0.0438,0.0779,0.0945,0.3034
2022-02-17,0.0416,0.0765,0.0922,0.2993
2022-02-22,0.0394,0.0751,0.0899,0.2952
2022-02-27,0.048,0.0759,0.0948,0.2932
2022-03-04,0.046950000000000006,0.0743,0.091,0.28585000000000005
2022-03-09,0.0459,0.0727,0.0872,0.2785
2022-03-14,0.044300000000000006,0.07089999999999999,0.08555,0.2776
2022-03-19,0.0427,0.0691,0.0839,0.2767
2022-03-24,0.0358,0.0609,0.0753,0.2656
2022-03-29,0.0397,0.0638,0.0815,0.2644
2022-04-03,0.0294,0.0594,0.0754,0.2555
2022-04-08,0.0389,0.0638,0.0775,0.2597
2022-04-13,0.0323,0.0592,0.0731,0.2574
2022-04-18,0.0317,0.06015,0.07235,0.25275000000000003
2022-04-23,0.0311,0.0611,0.0716,0.2481
2022-04-28,0.0355,0.0565,0.0669,0.2519
