date,B02,B03,B04,B08
2021-05-03,0.0017,0.0495,0.01035,0.50875
2021-05-08,0.0001,0.0459,0.0065,0.5367
2021-05-18,0.0001,0.0393,0.0033,0.50925
2021-05-23,0.0001,0.0327,0.0001,0.4818
2021-05-28,0.0001,0.03425,0.0036999999999999997,0.45230000000000004
2021-06-02,0.0001,0.0358,0.0073,0.4228
2021-06-07,0.0001,0.0358,0.0089,0.3916
2021-06-12,0.0007000000000000001,0.039625,0.01715,0.3815
2021-06-17,0.0013000000000000002,0.04345,0.0254,0.3714
2021-06-22,0.0019000000000000002,0.047275,0.03365,0.3613
2021-07-07,0.0025,0.0511,0.0419,0.3512
2021-07-17,0.0001,0.032,0.0131,0.4385
2021-07-22,0.0001,0.0344,0.0057,0.4747
2021-07-27,0.0001,0.035,0.0062,0.5115
2021-08-01,0.0001,0.0283,0.0014,0.5149
2021-08-06,0.0001,0.031033333333333333,0.002333333333333333,0.5203
2021-08-11,0.0001,0.03376666666666667,0.0032666666666666664,0.5257000000000001
2021-08-16,0.0001,0.0365,0.0042,0.5311
2021-08-21,0.0329,0.0743,0.0691,0.3397
2021-08-26,0.0589,0.0935,0.1353,0.3095
2021-08-31,0.053,0.0901,0.1242,0.315
2021-09-05,0.0352,0.0808,0.0872,0.3641
2021-09-10,0.03045,0.07035,0.062,0.40945
2021-09-15,0.0257,0.0599,0.0368,0.4548
2021-09-20,0.0065,0.0455,0.0112,0.5226
2021-09-25,0.0046,0.0403,0.0059499999999999996,0.5722499999999999
2021-09-30,0.0027,0.0351,0.0007,0.6219
2021-10-05,0.0157,0.0491,0.015,0.6083
2021-10-10,0.003,0.0332,0.0011,0.6228
2021-10-15,0.0068,0.041,0.0111,0.6181
2021-10-20,0.03285,0.0776,0.05715,0.52935
2021-10-25,0.0589,0.1142,0.1032,0.4406
2021-10-30,0.0767,0.1212,0.1352,0.4358
2021-11-04,0.0846,0.1317,0.177,0.4132
2021-11-09,0.07289999999999999,0.12065000000000001,0.15065,0.4167
2021-11-14,0.0612,0.1096,0.1243,0.4202
2021-11-19,0.0492,0.0939,0.0701,0.4742
2021-11-24,0.03623333333333333,0.07983333333333334,0.05233333333333333,0.4910666666666667
2021-11-29,0.023266666666666665,0.06576666666666667,0.03456666666666666,0.5079333333333333
2021-12-04,0.0103,0.0517,0.0168,0.5248
2021-12-09,0.0103,0.0514,0.017599999999999998,0.52535
2021-12-14,0.0103,0.0511,0.0184,0.5259
2021-12-19,0.04575,0.08809999999999998,0.0822,0.45065
2021-12-24,0.0812,0.1251,0.146,0.3754
2021-12-29,0.08704999999999999,0.1329,0.1743,0.36375
2022-01-03,0.0929,0.1407,0.2026,0.3521
2022-01-08,0.07393333333333332,0.11846666666666666,0.15273333333333333,0.3722666666666667
2022-01-13,0.054966666666666664,0.09623333333333334,0.10286666666666666,0.39243333333333336
2022-01-18,0.036,0.074,0.053,0.4126
2022-01-23,0.0129,0.0561,0.0264,0.4564
2022-01-28,0.034,0.0621,0.0311,0.466
2022-02-02,0.032433333333333335,0.06176666666666667,0.04003333333333333,0.4517666666666667
2022-02-07,0.030866666666666667,0.06143333333333333,0.048966666666666665,0.43753333333333333
2022-02-12,0.0293,0.0611,0.0579,0.4233
2022-02-17,0.051699999999999996,0.08399999999999999,0.10705,0.3472
2022-02-22,0.0741,0.1069,0.1562,0.2711
2022-02-27,0.0806,0.1098,0.1461,0.3014
2022-03-04,0.0648,0.09395,0.10895,0.33645
2022-03-09,0.049,0.0781,0.0718,0.3715
2022-03-14,0.04135,0.0685,0.05395,0.41154999999999997
2022-03-19,0.0337,0.0589,0.0361,0.4516
2022-03-24,0.031,0.0604,0.0557,0.3966
2022-03-29,0.0383,0.0633,0.0583,0.3926
2022-04-03,0.0694,0.101,0.1416,0.2729
2022-04-08,0.0796,0.1036,0.1377,0.2831
2022-04-13,0.0599,0.0952,0.1109,0.3059
2022-04-18,0.04605,0.08235,0.08165,0.3426
2022-04-23,0.0322,0.0695,0.0524,0.3793
2022-04-28,0.0292,0.0617,0.0387,0.4477
