date,B02,B03,B04,B08
2021-05-03,0.0047,0.06355,0.02985,0.38980000000000004
2021-05-08,0.0032,0.0661,0.0342,0.3826
2021-05-18,0.00165,0.0646,0.0387,0.37285
2021-05-23,0.0001,0.0631,0.0432,0.3631
2021-05-28,0.00685,0.07005,0.0684,0.34335
2021-06-02,0.0136,0.077,0.0936,0.3236
2021-06-07,0.0047,0.0741,0.092,0.3171
2021-06-12,0.00355,0.062275,0.09275,0.29864999999999997
2021-06-17,0.0024000000000000002,0.05045,0.0935,0.2802
2021-06-22,0.0012500000000000002,0.03862500000000001,0.09425,0.26175
2021-07-07,0.0001,0.0268,0.095,0.2433
2021-07-17,0.0001,0.0284,0.0939,0.2305
2021-07-22,0.0153,0.0371,0.1001,0.2269
2021-07-27,0.013,0.0387,0.0993,0.2075
2021-08-01,0.0205,0.0404,0.0883,0.1931
2021-08-06,0.0234,0.043666666666666666,0.09256666666666667,0.195
2021-08-11,0.0263,0.046933333333333334,0.09683333333333333,0.1969
2021-08-16,0.0292,0.0502,0.1011,0.1988
2021-08-21,0.0306,0.0495,0.0997,0.1913
2021-08-26,0.027,0.0517,0.1046,0.2017
2021-08-31,0.0406,0.0541,0.1066,0.2026
2021-09-05,0.0374,0.0607,0.1096,0.207
2021-09-10,0.044800000000000006,0.06575,0.1143,0.20875
2021-09-15,0.0522,0.0708,0.119,0.2105
2021-09-20,0.0484,0.0688,0.119,0.2206
2021-09-25,0.051250000000000004,0.07325000000000001,0.12179999999999999,0.22754999999999997
2021-09-30,0.0541,0.0777,0.1246,0.2345
2021-10-05,0.061,0.0852,0.1268,0.2368
2021-10-10,0.0539,0.0781,0.1195,0.2447
2021-10-15,0.0516,0.079,0.1174,0.2491
2021-10-20,0.0508,0.0809,0.1089,0.2643
2021-10-25,0.05,0.0828,0.1004,0.2795
2021-10-30,0.0515,0.0798,0.0936,0.2847
2021-11-04,0.0386,0.0745,0.0842,0.3014
2021-11-09,0.03455,0.07465,0.0756,0.32355
2021-11-14,0.0305,0.0748,0.067,0.3457
2021-11-19,0.0395,0.0789,0.0645,0.3689
2021-11-24,0.0335,0.0775,0.05726666666666667,0.3908333333333333
2021-11-29,0.027499999999999997,0.0761,0.05003333333333333,0.41276666666666667
2021-12-04,0.0215,0.0747,0.0428,0.4347
2021-12-09,0.02105,0.07595,0.0397,0.46245
2021-12-14,0.0206,0.0772,0.0366,0.4902
2021-12-19,0.0234,0.0797,0.0345,0.4952
2021-12-24,0.0262,0.0822,0.0324,0.5002
2021-12-29,0.0232,0.08310000000000001,0.030649999999999997,0.5186999999999999
2022-01-03,0.0202,0.084,0.0289,0.5372
2022-01-08,0.0222,0.08410000000000001,0.0292,0.5385
2022-01-13,0.0242,0.0842,0.0295,0.5398000000000001
2022-01-18,0.0262,0.0843,0.0298,0.5411
2022-01-23,0.0166,0.0792,0.0244,0.5487
2022-01-28,0.0398,0.0867,0.0386,0.5153
2022-02-02,0.033966666666666666,0.08166666666666667,0.03646666666666667,0.5086333333333333
2022-02-07,0.028133333333333337,0.07663333333333333,0.034333333333333334,0.5019666666666667
2022-02-12,0.0223,0.0716,0.0322,0.4953
2022-02-17,0.024300000000000002,0.07089999999999999,0.0327,0.4888
2022-02-22,0.0263,0.0702,0.0332,0.4823
2022-02-27,0.0316,0.073,0.0363,0.4795
2022-03-04,0.030850000000000002,0.07175,0.0366,0.47150000000000003
2022-03-09,0.0301,0.0705,0.0369,0.4635
2022-03-14,0.032,0.07064999999999999,0.039599999999999996,0.4566
2022-03-19,0.0339,0.0708,0.0423,0.4497
2022-03-24,0.0253,0.0696,0.0386,0.4394
2022-03-29,0.0308,0.0693,0.0418,0.4343
2022-04-03,0.0205,0.0682,0.0359,0.4283
2022-04-08,0.0363,0.0749,0.0445,0.4259
2022-04-13,0.0266,0.072,0.0483,0.4033
2022-04-18,0.0276,0.0748,0.0504,0.39249999999999996
2022-04-23,0.0286,0.0776,0.0525,0.3817
2022-04-28,0.0329,0.0772,0.0588,0.3983
