date,B02,B03,B04,B08
2021-05-03,0.0405,0.068,0.119,0.1789
2021-05-08,0.037,0.0727,0.1199,0.18
2021-05-18,0.03405,0.0668,0.11530000000000001,0.17685
2021-05-23,0.0311,0.0609,0.1107,0.1737
2021-05-28,0.0364,0.069,0.1159,0.175
2021-06-02,0.036,0.0638,0.1097,0.1631
2021-06-07,0.022,0.0571,0.1047,0.1659
2021-06-12,0.021699999999999997,0.055749999999999994,0.10245,0.1588
2021-06-17,0.0214,0.0544,0.1002,0.1517
2021-06-22,0.02105,0.053,0.09135,0.15115
2021-07-07,0.0207,0.0516,0.0825,0.1506
2021-07-17,0.0039,0.0292,0.0742,0.1151
2021-07-22,0.0128,0.0412,0.09,0.1281
2021-07-27,0.0104,0.0398,0.0893,0.1241
2021-08-01,0.0149,0.0411,0.0911,0.1308
2021-08-06,0.0169,0.044066666666666664,0.09403333333333333,0.13123333333333334
2021-08-11,0.0189,0.04703333333333334,0.09696666666666667,0.13166666666666665
2021-08-16,0.0209,0.05,0.0999,0.1321
2021-08-21,0.0228,0.0472,0.101,0.1327
2021-08-26,0.029,0.052,0.1102,0.1591
2021-08-31,0.0325,0.0577,0.1174,0.1599
2021-09-05,0.0325,0.0635,0.1242,0.1655
2021-09-10,0.040650000000000006,0.0695,0.12685000000000002,0.16815000000000002
2021-09-15,0.0488,0.0755,0.1295,0.1708
2021-09-20,0.0407,0.0677,0.1286,0.171
2021-09-25,0.04265,0.0708,0.1331,0.17495
2021-09-30,0.0446,0.0739,0.1376,0.1789
2021-10-05,0.0612,0.0874,0.1457,0.1872
2021-10-10,0.0461,0.0735,0.1353,0.1824
2021-10-15,0.0562,0.09,0.1537,0.2049
2021-10-20,0.058050000000000004,0.0915,0.15515,0.2007
2021-10-25,0.0599,0.093,0.1566,0.1965
2021-10-30,0.0595,0.09455,0.1582,0.1987
2021-11-04,0.0591,0.0961,0.1598,0.2009
2021-11-09,0.060149999999999995,0.0978,0.16285,0.2062
2021-11-14,0.0612,0.0995,0.1659,0.2115
2021-11-19,0.0611,0.0994,0.164575,0.21387499999999998
2021-11-24,0.061,0.0993,0.16325,0.21625
2021-11-29,0.060899999999999996,0.0992,0.16192499999999999,0.218625
2021-12-04,0.0608,0.0991,0.1606,0.221
2021-12-09,0.06075,0.096,0.15725,0.22144999999999998
2021-12-14,0.0607,0.0929,0.1539,0.2219
2021-12-19,0.0588,0.0929,0.1498,0.22604999999999997
2021-12-24,0.0569,0.0929,0.1457,0.2302
2021-12-29,0.0556,0.08995,0.1401,0.24225000000000002
2022-01-03,0.0543,0.087,0.1345,0.2543
2022-01-08,0.05123333333333333,0.0833,0.12663333333333335,0.26743333333333336
2022-01-13,0.04816666666666667,0.07959999999999999,0.11876666666666667,0.2805666666666667
2022-01-18,0.0451,0.0759,0.1109,0.2937
2022-01-23,0.0378,0.074,0.1074,0.3032
2022-01-28,0.039349999999999996,0.07345,0.10245,0.30865
2022-02-02,0.0409,0.0729,0.0975,0.3141
2022-02-07,0.038599999999999995,0.06970000000000001,0.09075,0.31789999999999996
2022-02-12,0.0363,0.0665,0.084,0.3217
2022-02-17,0.035449999999999995,0.06405,0.07985,0.33045
2022-02-22,0.0346,0.0616,0.0757,0.3392
2022-02-27,0.0372,0.0637,0.0748,0.3393
2022-03-04,0.0355,0.06125,0.069,0.33799999999999997
2022-03-09,0.0338,0.0588,0.0632,0.3367
2022-03-14,0.03465,0.057749999999999996,0.0614,0.34450000000000003
2022-03-19,0.0355,0.0567,0.0596,0.3523
2022-03-24,0.021,0.0536,0.0542,0.3572
2022-03-29,0.0288,0.0526,0.0534,0.3543
2022-04-03,0.0202,0.0497,0.047,0.35
2022-04-08,0.0322,0.0551,0.0524,0.3475
2022-04-13,0.0219,0.0514,0.0483,0.3319
2022-04-18,0.02255,0.05135,0.045899999999999996,0.3284
2022-04-23,0.0232,0.0513,0.0435,0.3249
2022-04-28,0.0245,0.0476,0.0429,0.3399
