ID,ndvi_Jan,ndvi_Feb,ndvi_Mar,ndvi_Apr,ndvi_May,ndvi_Jun,ndvi_Jul,ndvi_Aug,ndvi_Sep,ndvi_Oct,ndvi_Nov,ndvi_Dec,ndvi_pen,b02_Jan,b02_Feb,b02_Mar,b02_Apr,b02_May,b02_Jun,b02_Jul,b02_Aug,b02_Sep,b02_Oct,b02_Nov,b02_Dec,b02_pen,b03_Jan,b03_Feb,b03_Mar,b03_Apr,b03_May,b03_Jun,b03_Jul,b03_Aug,b03_Sep,b03_Oct,b03_Nov,b03_Dec,b03_pen,b04Jan,b04Feb,b04Mar,b04Apr,b04May,b04Jun,b04Jul,b04Aug,b04Sep,b04Oct,b04Nov,b04Dec,b04_pen,b08Jan,b08Feb,b08Mar,b08Apr,b08May,b08Jun,b08Jul,b08Aug,b08Sep,b08Oct,b08Nov,b08Dec,b08_pen,specie
758,0.361456155776978,0.375633865594864,0.333396315574646,0.285112023353577,0.467840433120728,0.495106637477875,0.437203824520111,0.382513165473938,0.311014741659164,0.267665535211563,0.245321050286293,0.228137195110321,0.0006024810110109737,0.0221407245844603,0.0046232198365032,0.0089581264182925,0.0278840977698565,0.0334194339811802,0.0432638041675091,0.0496865138411522,0.0547871068120003,0.0603293441236019,0.0626061260700226,0.0625428110361099,0.0557228848338127,0.018215091516632483,0.0477821566164494,0.0354205146431923,0.0333797819912434,0.048657163977623,0.057738158851862,0.0709239915013313,0.0861382856965065,0.0957154184579849,0.0984313860535622,0.091337539255619,0.0873933434486389,0.0779787451028824,0.0045150174653232995,0.0816763564944267,0.0663970038294792,0.0638082772493362,0.0799237117171288,0.0727450549602509,0.0808289274573326,0.100107304751873,0.110972702503204,0.12404053658247,0.126216918230057,0.123614676296711,0.116253517568111,0.001926797418073832,0.174051105976105,0.146268144249916,0.127603441476822,0.143434002995491,0.202493533492088,0.238343238830566,0.255316942930222,0.248673737049103,0.235857278108597,0.218451887369156,0.203996658325195,0.185044839978218,0.0007998395611408652,almond
1141,0.364485144615173,0.344431579113007,0.35141259431839,0.313655108213425,0.510319888591766,0.657027840614319,0.662495791912079,0.657754182815552,0.645927906036377,0.581943571567535,0.412415981292725,0.347632050514221,0.0018207351224172987,0.0224683657288551,0.0183967538177967,0.0160209331661463,0.0429077036678791,0.0444483906030655,0.0344834811985493,0.0309404265135527,0.0326170809566975,0.0317841619253159,0.0370236039161682,0.0471340045332909,0.0438087694346905,0.016582382243093056,0.0475413538515568,0.0461769960820675,0.0390335321426392,0.0640421509742737,0.0703642070293427,0.063169352710247,0.0621513947844505,0.0632526502013206,0.0600028447806835,0.0639255121350288,0.0687273070216179,0.0638500899076462,0.00659572148258888,0.0808341726660728,0.0849770084023476,0.0730716958642006,0.0964677259325981,0.0843901485204697,0.0643469095230103,0.0652509555220604,0.0630532428622246,0.0596954934298992,0.0661952272057533,0.0890556126832962,0.0903149917721748,0.005968894088908867,0.173260852694511,0.173032283782959,0.151903659105301,0.184254050254822,0.260165125131607,0.310813188552856,0.321355253458023,0.305827498435974,0.277385622262955,0.249271422624588,0.214684247970581,0.186533004045486,0.0025587367707499108,almond
1316,0.473720401525497,0.449991196393967,0.391012847423553,0.353643774986267,0.62954568862915,0.715806901454926,0.664805769920349,0.617523968219757,0.601599931716919,0.5638827085495,0.487336277961731,0.46875673532486,0.002091487588833312,0.0203652884811163,0.0075752092525363,0.0068923817016184,0.0267637670040131,0.0256120786070824,0.0263012610375881,0.0313553437590599,0.0363019779324532,0.0372915603220463,0.0400252267718315,0.0474581010639668,0.0435829199850559,0.008877787217376826,0.0463927239179611,0.0361033789813519,0.0285249799489975,0.0454456247389317,0.0498594827950001,0.0539261251688004,0.060873419046402,0.0687469840049744,0.069322906434536,0.0697745308279991,0.0727062672376633,0.0671790167689323,0.0071863140173394815,0.0638413950800896,0.056911151856184,0.0505370423197746,0.0630537271499634,0.0491381362080574,0.0467015989124775,0.0579239018261433,0.0651401281356812,0.0642400905489922,0.0685037523508072,0.0800761133432388,0.0748871639370918,0.005262777160365597,0.178408741950989,0.149993628263474,0.115545131266117,0.132321462035179,0.221293523907661,0.280434817075729,0.287593394517899,0.275711983442307,0.258434742689133,0.245028898119926,0.232157036662102,0.207019731402397,0.0018126999068820105,almond
1293,0.417736977338791,0.390453189611435,0.350032359361649,0.328270524740219,0.632400095462799,0.669443964958191,0.612344622612,0.575637221336365,0.564599394798279,0.529335618019104,0.434019953012466,0.404383718967438,0.0015502479597686366,0.0219173673540354,0.0108536435291171,0.0067462599836289,0.0274158082902431,0.0233288295567036,0.0272832605987787,0.0322150588035583,0.0363013707101345,0.0367832630872726,0.0390607081353664,0.0463884435594082,0.0416915975511074,0.007685401867157692,0.0501467809081078,0.040065947920084,0.0291255265474319,0.0443954095244408,0.0480024665594101,0.052990484982729,0.0630736649036407,0.067700058221817,0.0664070844650269,0.066981203854084,0.0676093772053719,0.0611214749515057,0.0047606404941789165,0.0704550668597221,0.063055694103241,0.0536994151771069,0.06649100035429,0.0480024889111519,0.051238875836134,0.0652708858251572,0.0706914290785789,0.0671341568231583,0.0705375149846077,0.0813000649213791,0.0760783553123474,0.0027852450057069753,0.171341344714165,0.143522948026657,0.111304916441441,0.133213937282562,0.214622229337692,0.257486939430237,0.271275669336319,0.262637168169022,0.241347789764404,0.229083955287933,0.206165254116058,0.179611593484879,0.0008693375513889295,almond
1320,0.470303148031235,0.482471436262131,0.443139433860779,0.373749405145645,0.65960818529129,0.741039574146271,0.691534221172333,0.644394755363464,0.625036299228668,0.573288977146149,0.519545257091522,0.507006466388702,0.00199851528187396,0.018110878765583,0.0041311718523502,0.0060363807715475,0.0222886372357607,0.0221844799816608,0.0254056286066771,0.0278410501778126,0.0335136242210865,0.0346190854907036,0.0386921502649784,0.0415677912533283,0.0375825054943562,0.009256395223278858,0.0437463633716106,0.0337385572493076,0.026613948866725,0.0380979888141155,0.0453815385699272,0.0506399422883987,0.058993648737669,0.0653291121125221,0.0632080808281898,0.0653859823942184,0.0654574260115623,0.0608239024877548,0.005654446103198442,0.0602521523833275,0.0516095161437988,0.0470577403903008,0.0594311729073524,0.0437167771160603,0.0417225547134876,0.0530253909528255,0.0600270368158817,0.0587145499885082,0.063330702483654,0.0691687539219856,0.0656318813562393,0.003945721620555719,0.166496723890305,0.147221982479095,0.121980100870132,0.130699872970581,0.218804597854614,0.278542220592499,0.290812194347382,0.277782529592514,0.254535615444183,0.233504295349121,0.218691468238831,0.200804799795151,0.002112728011417518,almond
1152,0.3323954641819,0.297431409358978,0.316685974597931,0.285136967897415,0.46328392624855,0.595634877681732,0.591763973236084,0.57151210308075,0.565669655799866,0.546476900577545,0.507391571998596,0.387785166501999,0.0008437005317137909,0.0331805720925331,0.0283675640821457,0.0225761272013187,0.0447658523917198,0.0450827665627003,0.0419222228229046,0.0401825532317162,0.0410162024199963,0.040741328150034,0.0399176366627216,0.0444996692240238,0.0485781617462635,0.013063466043501061,0.0651466250419617,0.0611309632658958,0.0479183495044708,0.0666424334049225,0.072861984372139,0.0722303688526154,0.0750157088041306,0.0738734155893326,0.0720948874950409,0.0707668885588646,0.0703218355774879,0.0745621994137764,0.004587879854333341,0.105798795819283,0.112344287335873,0.0886187553405762,0.105518631637096,0.0944868549704552,0.0790015161037445,0.0830388814210892,0.0828266069293022,0.0787722319364548,0.0759459435939789,0.0785420462489128,0.0995792150497437,0.004639475420933181,0.211214244365692,0.206260651350021,0.170496135950089,0.188775941729546,0.25841224193573,0.31155401468277,0.323803395032883,0.30402073264122,0.283899128437042,0.258932173252106,0.241342529654503,0.225130155682564,0.003929020275241721,almond
1595,0.310340702533722,0.354268312454224,0.354780584573746,0.411755084991455,0.619391918182373,0.568731367588043,0.518408477306366,0.496473461389542,0.438918888568878,0.363884001970291,0.331723719835281,0.312552630901337,0.0018064369397620495,0.0299517009407282,0.0121824182569981,0.0097358291968703,0.0188742280006409,0.0213675927370787,0.0332038626074791,0.0435709655284882,0.044265404343605,0.0532995834946632,0.0599453896284103,0.0633953511714935,0.0545371770858765,0.011400038691455304,0.0641451328992844,0.0422605201601982,0.0370037630200386,0.0454226322472095,0.0497596263885498,0.0635381415486336,0.0780190899968147,0.0817932859063148,0.0939364731311798,0.0977230742573738,0.0947752743959427,0.0827482268214226,0.003324411900589035,0.119122207164764,0.0869642198085785,0.0745285749435425,0.0727546364068985,0.0601601973176003,0.079755574464798,0.0975935906171799,0.101857423782349,0.117062583565712,0.136467397212982,0.139684468507767,0.12882998585701,0.003065768261494244,0.225918874144554,0.181387364864349,0.156379327178001,0.177013799548149,0.255593478679657,0.289143204689026,0.307574719190598,0.303098171949387,0.299059152603149,0.292874991893768,0.278338193893433,0.246009320020676,0.0020364403171668887,almond
1319,0.441227465867996,0.456598907709122,0.426516860723495,0.405191838741302,0.665685892105103,0.699762880802155,0.646659970283508,0.606126964092255,0.591137051582336,0.539340198040009,0.503491878509521,0.500993132591248,0.0019780056736726165,0.0188028011471033,0.0099869687110185,0.0083470307290554,0.0236988514661789,0.024308605119586,0.0270119197666645,0.033794429153204,0.0364201292395592,0.0377108007669449,0.0407569780945778,0.0431155599653721,0.0384946390986443,0.011000270835261441,0.0464328229427338,0.0360835120081902,0.0296557545661926,0.041559848934412,0.047816026955843,0.0533860437572002,0.063775934278965,0.0680585205554962,0.0671048983931541,0.0672930926084518,0.0652482062578201,0.0615826919674873,0.006090442776671303,0.0664703473448753,0.057052057236433,0.05112199857831,0.0591605193912983,0.0453715808689594,0.0480646006762981,0.060626957565546,0.0658772438764572,0.064255490899086,0.0689049959182739,0.0714179277420044,0.0687773153185844,0.004219569376385876,0.170950904488564,0.152614042162895,0.127193972468376,0.140882238745689,0.228390842676163,0.271252870559692,0.282386392354965,0.269185453653336,0.250200152397156,0.230253934860229,0.216213196516037,0.206776723265648,0.003192549832585888,almond
1300,0.427878528833389,0.381667107343674,0.39513424038887,0.352808892726898,0.605918765068054,0.651676654815674,0.595257937908173,0.548694372177124,0.537136673927307,0.438852459192276,0.408109724521637,0.371992617845535,0.0016734505944677137,0.0219206884503365,0.0164921563118696,0.007911492139101,0.0265728384256363,0.025273634120822,0.0297264773398638,0.0354132764041424,0.0394930317997932,0.04033537581563,0.045520693063736,0.0491907820105553,0.0446414537727833,0.01584846134688905,0.0475530438125134,0.047278493642807,0.0313245058059692,0.0465433113276958,0.0485254265367985,0.055828258395195,0.0669244304299355,0.0721362307667732,0.0702889487147331,0.0738567858934402,0.0719412416219711,0.0680061504244804,0.007487681726119731,0.0681983828544617,0.0733865424990654,0.0590554885566235,0.0710366815328598,0.0534723065793514,0.0559562928974628,0.0690334290266037,0.0758859738707542,0.0729984939098358,0.0868076905608177,0.0870100855827332,0.0846215486526489,0.004522123387085561,0.169964179396629,0.162594139575958,0.135931432247162,0.148821949958801,0.219887614250183,0.264340698719025,0.271931052207947,0.260628998279572,0.242374137043953,0.222651153802872,0.207004517316818,0.184991896152496,0.0020215803728143417,almond
1142,0.44122451543808,0.382912397384644,0.367138564586639,0.329969882965088,0.573239862918854,0.735730648040771,0.734563708305359,0.723709583282471,0.730031311511993,0.638143301010132,0.458495169878006,0.367019414901733,0.002537440391425407,0.0162306353449821,0.0112401051446795,0.0107483295723796,0.0344699323177338,0.0331693664193153,0.0269342232495546,0.0250541921705008,0.0248306952416897,0.0261816810816526,0.0315719805657864,0.0433024726808071,0.042961061000824,0.012209646546195772,0.0396095290780067,0.0362183153629303,0.0322613380849361,0.053812250494957,0.0576676912605762,0.0532292909920216,0.0571851134300232,0.0575099214911461,0.0514698550105095,0.0586280263960361,0.0652660802006721,0.061284214258194,0.004679801729144066,0.0639071017503738,0.0683292225003242,0.062459334731102,0.0824260041117668,0.0650101602077484,0.0471383891999722,0.050919096916914,0.0503714792430401,0.0435575097799301,0.0558125860989094,0.0807298049330711,0.08617302775383,0.0050764829910183145,0.164450749754906,0.152169853448868,0.134396001696587,0.163668274879456,0.242390960454941,0.308913707733154,0.332787364721298,0.314470142126083,0.278928637504578,0.251307219266891,0.218107029795647,0.18632635474205,0.0019178252567173205,almond
1337,0.410465151071548,0.375117063522339,0.354114562273026,0.294531136751175,0.448468416929245,0.505487859249115,0.464878797531128,0.430036813020706,0.434474587440491,0.427878677845001,0.387145519256592,0.354347497224808,0.0009474772099496133,0.025273509323597,0.0203111059963703,0.0173046961426735,0.0368150174617767,0.0375917255878448,0.0416851975023746,0.0468761250376701,0.0502867624163628,0.0497272126376629,0.0519444830715656,0.0543829835951328,0.0495065487921238,0.011847575247345844,0.0539303235709667,0.0537629909813404,0.0417819023132324,0.0567749626934528,0.0620401687920094,0.0677601173520088,0.0779877081513405,0.0811752602458,0.0790004581212997,0.0781745985150337,0.0765548050403595,0.070917896926403,0.004690214293142791,0.0778800547122955,0.0831327065825462,0.0736380591988564,0.0883641839027405,0.0804788917303085,0.0827958434820175,0.096281997859478,0.100320711731911,0.0938074961304665,0.0928894951939583,0.0953422784805298,0.0940608382225037,0.0036290964889765316,0.186334773898125,0.183313727378845,0.154519736766815,0.161933317780495,0.21201191842556,0.251507192850113,0.263462692499161,0.251906931400299,0.23784039914608,0.231813833117485,0.216084241867065,0.197285383939743,0.0030932126420233005,almond
1133,0.325335890054703,0.312373012304306,0.305046647787094,0.273071706295013,0.428922116756439,0.575400590896606,0.549072980880737,0.529813647270203,0.493266999721527,0.449085205793381,0.366848021745682,0.315941721200943,0.0009614717868635386,0.0265663620084524,0.0223304107785225,0.022272564470768,0.0476030483841896,0.050501499325037,0.0413141995668411,0.043785635381937,0.0444156378507614,0.0460327230393887,0.0481787584722042,0.0545942448079586,0.0512072294950485,0.01197417555028808,0.05734733492136,0.0541263557970524,0.0485778041183949,0.0672215521335602,0.0781989321112633,0.0712537541985512,0.0792744979262352,0.0808205753564835,0.0789414793252945,0.0788686946034431,0.0820466205477715,0.0764918699860573,0.005520538489565992,0.0931761190295219,0.0948804393410683,0.0872249156236649,0.105866968631744,0.102205879986286,0.0812215283513069,0.0911493375897408,0.0920856520533562,0.0916500315070152,0.0946729332208633,0.109055295586586,0.111780174076557,0.005301789785401696,0.1828633248806,0.180642873048782,0.163714498281479,0.184898048639297,0.255021542310715,0.300885111093521,0.313173621892929,0.299918204545975,0.27032732963562,0.249196231365204,0.235319688916206,0.215203762054443,0.004745484056676273,almond
1151,0.334103167057037,0.32533848285675,0.339501559734344,0.308246463537216,0.570701599121094,0.727537930011749,0.716665148735046,0.700778424739838,0.703817903995514,0.666201949119568,0.537883996963501,0.400719910860062,0.0012414006539857106,0.0230132210999727,0.0182257108390331,0.0191936194896698,0.0399753749370575,0.0353764854371548,0.028292078524828,0.0276998039335012,0.0261083096265793,0.0288771670311689,0.0308217648416758,0.0386361628770828,0.043533056974411,0.014573686305260061,0.0510642230510712,0.0502322167158127,0.0440544560551643,0.0601516105234623,0.0630102530121803,0.0558479800820351,0.0591231621801853,0.0597129240632057,0.0584513768553734,0.0587366111576557,0.0632896944880486,0.0677297785878181,0.00431718720051737,0.0897959023714066,0.0917429849505424,0.0804849863052368,0.0971339866518974,0.0713020712137222,0.0522265546023846,0.0560699179768562,0.0562842004001141,0.0512314364314079,0.0538682490587234,0.0704817697405815,0.089244931936264,0.0029847898016620807,0.179920732975006,0.179577693343163,0.162973389029503,0.183838501572609,0.263981342315674,0.330402612686157,0.339751422405243,0.32019117474556,0.294765174388885,0.268877506256104,0.236049145460129,0.208680436015129,0.0030866806415786457,almond
