,id,id_test,id_train,specie_test,specie_train,score,score_sum,score_norm,score_norm_mean
190,191,2306,2304,6,6,0.22889632741086444,1.7769939931635408,0.1288109742022063,0.19659104303275177
191,192,1172,1174,6,6,0.22133073276472792,1.710297115087789,0.12941069175186387,0.1754015393059023
192,193,2189,2641,6,9,0.378727642751457,2.1024776128481055,0.18013397167088804,0.18013397167088804
193,194,1178,1179,6,6,0.22263241168967587,1.9248827857299717,0.1156602434912665,0.17384036585082693
194,195,2334,2333,6,6,0.26713335095607255,2.2050505549445027,0.12114613443082525,0.1926063784836717
195,196,2190,544,6,7,0.4273328426167873,2.2480972196201834,0.19008646017941577,0.1901565930580818
196,197,1575,1574,6,6,0.2691475068813065,2.199384050277217,0.12237403778907206,0.1850042521017634
197,198,2201,2204,6,6,0.30457134108652817,1.977393088646695,0.15402670457140782,0.2
198,199,2322,2320,6,6,0.2820862569986229,1.561594224956723,0.18063992072360568,0.2
199,200,1649,1648,6,6,0.23534399322353505,1.369610701871554,0.17183276452348156,0.2
200,201,1172,1174,6,6,0.22133073276472792,1.710297115087789,0.12941069175186387,0.1754015393059023
201,202,2189,2641,6,9,0.378727642751457,2.1024776128481055,0.18013397167088804,0.18013397167088804
202,203,2328,2315,6,6,0.374512321837436,1.964622027008998,0.19062818022436878,0.19775627694015077
203,204,2309,2307,6,6,0.22952364631084674,1.8830660978608234,0.12188825797011972,0.17073495233268945
204,205,1172,1174,6,6,0.22133073276472792,1.710297115087789,0.12941069175186387,0.1754015393059023
205,206,1649,1648,6,6,0.23534399322353505,1.369610701871554,0.17183276452348156,0.2
206,207,2190,544,6,7,0.4273328426167873,2.2480972196201834,0.19008646017941577,0.1901565930580818
207,208,2323,2320,6,6,0.2677575264544866,1.463519241555825,0.18295456516843694,0.19999999999999998
208,209,1575,1574,6,6,0.2691475068813065,2.199384050277217,0.12237403778907206,0.1850042521017634
209,210,2326,2327,6,6,0.409746742201204,2.3065431712656084,0.1776453817581808,0.1776453817581808
210,211,1954,1904,7,7,0.4047271733863449,2.310030042249096,0.17520428998070242,0.2
211,212,1113,577,7,9,0.448596345966886,2.3930336906549714,0.1874592688430164,0.19999999999999998
212,213,1737,1738,7,7,0.13657716863255254,2.2574007821989848,0.06050195858420393,0.06050195858420393
213,214,871,869,7,7,0.20513751966916616,1.4454918123419813,0.14191537988499775,0.19999999999999998
214,215,1111,1117,7,7,0.5445698735032543,3.2340489968785144,0.16838640169919195,0.19874256657311398
215,216,1892,1904,7,7,0.38921891888768234,2.168643350488681,0.17947576248532335,0.2
216,217,541,535,7,7,0.3020025024521672,1.921560964721223,0.1571651943377093,0.18794212041715572
217,218,817,815,7,7,0.2157601089979949,1.3010549704854073,0.16583473711145155,0.19999999999999998
218,219,865,859,7,7,0.47592108747948314,2.708731026571618,0.1756989094933675,0.19963084531804004
219,220,1898,1899,7,7,0.24689410723162936,3.0682126055443892,0.08046838305320868,0.1834086403911894
220,221,1572,1574,7,6,0.3579390781540981,2.089909097305617,0.1712701660639525,0.19196959575039674
221,222,1947,1951,7,7,0.298916059600306,1.6487516459288523,0.18129841467536886,0.1904324454814034
222,223,1568,1567,7,7,0.27219137347395145,1.8918584816444337,0.1438751239137921,0.1438751239137921
223,224,1620,859,7,7,0.36854939120739916,2.10072758775057,0.17543892571146588,0.19999999999999998
224,225,1569,1567,7,7,0.2417040642930678,1.9188241124876857,0.1259646794722145,0.1259646794722145
225,226,2191,2193,7,7,0.29324257608312804,2.0161134948830055,0.14544943864886178,0.18196793313521686
226,227,821,815,7,7,0.23717958801159358,1.3111465487837386,0.18089479641433595,0.2
227,228,1952,1953,7,7,0.2820910163339475,1.7876785095696004,0.15779739747605034,0.2
228,229,1742,1740,7,7,0.520028181930215,3.0664363972824344,0.16958714108372808,0.17881048095100183
229,230,2192,1634,7,1,0.4219889828248111,2.190915157152495,0.19260854599831467,0.19260854599831467
230,231,1822,1823,7,7,0.25349903575985894,2.045359696779367,0.123938609017778,0.18444038121269102
231,232,864,869,7,7,0.24676213872996666,2.0965542780255686,0.11769890306028952,0.2
232,233,1997,1998,7,7,0.6607632157301251,3.8250831346974787,0.17274479859962155,0.1910775200667242
233,234,816,818,7,7,0.32419650348595463,1.8498909477447056,0.17525168382557835,0.18884587661620889
234,235,1996,1999,7,7,0.3753866673728431,2.2997096962977186,0.1632321975148318,0.18391067778383047
235,236,1001,999,7,7,0.25759541078782455,1.8117098935890161,0.1421835867317175,0.2
236,237,1621,1634,7,1,0.480527657479649,2.5699020941520665,0.1869828654457741,0.2
237,238,993,992,7,7,0.31136713818105743,2.472983349816516,0.12590749476908505,0.17653885150997012
238,239,1908,1909,7,7,0.37230942185619664,2.5479798471464443,0.14611945313192198,0.19549211129855215
239,240,1892,1904,7,7,0.38921891888768234,2.168643350488681,0.17947576248532335,0.2
240,241,26,47,8,8,0.14255611515579128,0.8667939289830457,0.16446367514715213,0.2
241,242,479,478,8,8,0.11825276453884798,1.2780232340408304,0.09252786756071606,0.19999999999999998
242,243,89,87,8,8,0.14814367835472755,1.0273084522825728,0.14420564536928288,0.2
243,244,1679,2327,8,6,0.36224518100326286,1.9262372777947978,0.18805844180212822,0.18805844180212822
244,245,1230,1386,8,8,0.3004072093760295,1.8328484964248362,0.16390182274312654,0.19698269986037167
